,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean,fumehood
2013-10-24 17:00:00-05:00,32.934998,207.65024000000003,True,175.0,23.087206111367912,191.32512000000003,PK-2260-001__VAV-48-770-175
2013-10-24 18:00:00-05:00,32.934998,207.65024,True,175.0,23.08720611136823,191.32512,PK-2260-001__VAV-48-770-175
2013-10-24 19:00:00-05:00,32.934998,207.41480888888887,False,175.0,22.920731176199418,191.20740444444442,PK-2260-001__VAV-48-770-175
2013-10-24 20:00:00-05:00,32.934998,205.53135999999998,True,175.0,21.58893169484791,190.26567999999997,PK-2260-001__VAV-48-770-175
2013-10-24 21:00:00-05:00,32.934998,209.76912000000002,False,175.0,24.585480527888613,192.38456000000002,PK-2260-001__VAV-48-770-175
2013-10-24 22:00:00-05:00,32.934998,209.76912000000002,False,175.0,24.585480527888613,192.38456000000002,PK-2260-001__VAV-48-770-175
2013-10-24 23:00:00-05:00,32.934998,209.76912,True,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 00:00:00-05:00,32.934998,209.76912,True,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 01:00:00-05:00,,,False,,,,PK-2260-001__VAV-48-770-175
2013-10-25 02:00:00-05:00,,,False,,,,PK-2260-001__VAV-48-770-175
2013-10-25 03:00:00-05:00,32.934998,209.76912,False,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 04:00:00-05:00,32.965,209.76912,False,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 05:00:00-05:00,32.949999000000005,209.76912,False,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 06:00:00-05:00,32.965,209.76912,False,175.0,24.585480527888613,192.38456,PK-2260-001__VAV-48-770-175
2013-10-25 07:00:00-05:00,,,False,,,,PK-2260-001__VAV-48-770-175
2013-10-25 08:00:00-05:00,,,False,,,,PK-2260-001__VAV-48-770-175
2013-10-25 09:00:00-05:00,32.934998,305.11872,True,175.0,92.0078292713136,240.05936,PK-2260-001__VAV-48-770-175
