,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean,fumehood
2013-10-24 00:00:00-05:00,64.799995,597.5241599999999,True,503.1935611733334,66.70180610372377,550.3588605866667,hood-008__VAV-48-770-175
2013-10-24 01:00:00-05:00,64.799995,597.5241599999999,False,488.67836229333346,76.9656016620425,543.1012611466667,hood-008__VAV-48-770-175
2013-10-24 02:00:00-05:00,64.799995,597.5241599999999,True,469.3247637866668,90.65066240646867,533.4244618933334,hood-008__VAV-48-770-175
2013-10-24 03:00:00-05:00,64.799995,597.7007333333332,False,459.6479645333334,97.61804898005931,528.6743489333332,hood-008__VAV-48-770-175
2013-10-24 04:00:00-05:00,64.799995,597.5241599999999,False,488.67836229333346,76.9656016620425,543.1012611466667,hood-008__VAV-48-770-175
2013-10-24 05:00:00-05:00,64.799995,597.5241599999999,False,488.67836229333346,76.9656016620425,543.1012611466667,hood-008__VAV-48-770-175
2013-10-24 06:00:00-05:00,64.799995,597.5241599999999,False,479.00156304000006,83.80813203425596,538.26286152,hood-008__VAV-48-770-175
2013-10-24 07:00:00-05:00,64.799995,597.5241599999999,True,474.1631634133334,87.22939722036266,535.8436617066667,hood-008__VAV-48-770-175
2013-10-24 08:00:00-05:00,,,True,,,,hood-008__VAV-48-770-175
2013-10-24 09:00:00-05:00,64.799995,597.5241599999999,True,474.1631634133334,87.22939722036266,535.8436617066667,hood-008__VAV-48-770-175
2013-10-24 10:00:00-05:00,64.799995,597.5241599999999,True,488.67836229333346,76.9656016620425,543.1012611466667,hood-008__VAV-48-770-175
2013-10-24 11:00:00-05:00,64.799995,597.5241599999999,True,479.00156304000006,83.80813203425596,538.26286152,hood-008__VAV-48-770-175
2013-10-24 12:00:00-05:00,64.799995,597.5241599999999,True,474.1631634133334,87.22939722036266,535.8436617066667,hood-008__VAV-48-770-175
2013-10-24 13:00:00-05:00,,,True,,,,hood-008__VAV-48-770-175
2013-10-24 14:00:00-05:00,64.799995,597.5241599999999,True,459.6479645333334,97.49319277868197,528.5860622666667,hood-008__VAV-48-770-175
2013-10-24 15:00:00-05:00,64.799995,597.5241599999999,True,498.35516154666675,70.12307128983055,547.9396607733333,hood-008__VAV-48-770-175
2013-10-24 16:00:00-05:00,64.76666300000001,597.5241599999999,False,488.4269945706669,77.14334548331192,542.9755772853334,hood-008__VAV-48-770-175
2013-10-24 17:00:00-05:00,64.799995,597.5241599999999,True,479.00156304000006,83.80813203425596,538.26286152,hood-008__VAV-48-770-175
2013-10-24 18:00:00-05:00,64.799995,597.5241599999999,True,479.00156304000006,83.80813203425596,538.26286152,hood-008__VAV-48-770-175
2013-10-24 19:00:00-05:00,64.799995,597.5241599999999,True,469.3247637866668,90.65066240646867,533.4244618933334,hood-008__VAV-48-770-175
2013-10-24 20:00:00-05:00,64.799995,597.5241599999999,True,498.35516154666675,70.12307128983055,547.9396607733333,hood-008__VAV-48-770-175
2013-10-24 21:00:00-05:00,64.799995,597.5241599999999,False,498.35516154666675,70.12307128983055,547.9396607733333,hood-008__VAV-48-770-175
2013-10-24 22:00:00-05:00,,597.5241599999999,False,,,597.5241599999999,hood-008__VAV-48-770-175
2013-10-24 23:00:00-05:00,64.799995,597.5241599999999,False,483.83996266666674,80.38686684814998,540.6820613333333,hood-008__VAV-48-770-175
2013-10-25 00:00:00-05:00,64.799995,597.5241599999999,False,474.1631634133334,87.22939722036266,535.8436617066667,hood-008__VAV-48-770-175
2013-10-25 01:00:00-05:00,,,False,,,,hood-008__VAV-48-770-175
2013-10-25 02:00:00-05:00,,,True,,,,hood-008__VAV-48-770-175
2013-10-25 03:00:00-05:00,,,False,,,,hood-008__VAV-48-770-175
2013-10-25 04:00:00-05:00,65.0,597.5241599999999,False,504.74666666666667,65.6035946774904,551.1354133333333,hood-008__VAV-48-770-175
2013-10-25 05:00:00-05:00,65.0,597.5241599999999,False,490.1866666666667,75.89906941156559,543.8554133333333,hood-008__VAV-48-770-175
2013-10-25 06:00:00-05:00,64.84999625,597.5241599999999,False,464.84477312000024,93.81849418652091,531.1844665600001,hood-008__VAV-48-770-175
2013-10-25 07:00:00-05:00,64.799995,597.5241599999999,False,459.6479645333334,97.49319277868197,528.5860622666667,hood-008__VAV-48-770-175
2013-10-25 08:00:00-05:00,64.799995,597.5241599999999,True,483.83996266666674,80.38686684814998,540.6820613333333,hood-008__VAV-48-770-175
2013-10-25 09:00:00-05:00,64.799995,597.5241599999999,True,479.00156304000006,83.80813203425596,538.26286152,hood-008__VAV-48-770-175
2013-10-25 10:00:00-05:00,64.799995,597.5241599999999,True,503.1935611733334,66.70180610372377,550.3588605866667,hood-008__VAV-48-770-175
2013-10-25 11:00:00-05:00,,,True,,,,hood-008__VAV-48-770-175
