,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean,fumehood
2013-10-24 00:00:00-05:00,66.08000200000001,358.62044,False,305.28960923999995,37.71059207670843,331.95502461999996,hood-004__VAV-48-770-175
2013-10-24 01:00:00-05:00,66.08000200000001,359.3267333333334,False,314.54080952,31.66843043011238,336.9337714266667,hood-004__VAV-48-770-175
2013-10-24 02:00:00-05:00,66.08000200000001,359.8564533333333,False,308.37334266666664,36.40405666897768,334.114898,hood-004__VAV-48-770-175
2013-10-24 03:00:00-05:00,66.08000200000001,359.67987999999997,False,308.37334266666664,36.279200467599935,334.02661133333334,hood-004__VAV-48-770-175
2013-10-24 04:00:00-05:00,66.08000200000001,359.7387377777777,False,302.2058758133333,40.681876836128595,330.9723067955555,hood-004__VAV-48-770-175
2013-10-24 05:00:00-05:00,66.08000200000001,359.2678755555555,False,305.28960923999995,38.16839814842307,332.2787423977777,hood-004__VAV-48-770-175
2013-10-24 06:00:00-05:00,66.08000200000001,359.15015999999997,False,317.6245429466667,29.363045411368496,338.3873514733333,hood-004__VAV-48-770-175
2013-10-24 07:00:00-05:00,66.08000200000001,358.09072,False,308.37334266666664,35.15549465521019,333.23203133333334,hood-004__VAV-48-770-175
2013-10-24 08:00:00-05:00,,,False,,,,hood-004__VAV-48-770-175
2013-10-24 09:00:00-05:00,66.08000200000001,437.19557333333336,True,292.95467553333333,101.9937169588158,365.0751244333334,hood-004__VAV-48-770-175
2013-10-24 10:00:00-05:00,61.47791716666667,436.3127066666666,True,286.89694677777777,105.65289703357442,361.6048267222222,hood-004__VAV-48-770-175
2013-10-24 11:00:00-05:00,58.564999,434.7235466666666,True,267.83726209333327,118.00642350883189,351.28040437999994,hood-004__VAV-48-770-175
2013-10-24 12:00:00-05:00,37.637499166666665,518.2427333333333,True,175.64166277777778,242.25554023160407,346.94219805555554,hood-004__VAV-48-770-175
2013-10-24 13:00:00-05:00,27.144999,597.5241599999999,True,175.0,298.76969875114975,386.26207999999997,hood-004__VAV-48-770-175
2013-10-24 14:00:00-05:00,54.860001000000004,358.09072,True,256.013338,72.17960901796988,307.05202899999995,hood-004__VAV-48-770-175
2013-10-24 15:00:00-05:00,54.860001000000004,358.09072,False,266.25387151999996,64.93845832300936,312.17229576,hood-004__VAV-48-770-175
2013-10-24 16:00:00-05:00,54.860001000000004,459.79695999999996,True,250.89307123999998,147.71735635843612,355.34501561999997,hood-004__VAV-48-770-175
2013-10-24 17:00:00-05:00,54.860001000000004,444.08193333333327,True,250.89307123999998,136.6051544359086,347.48750228666665,hood-004__VAV-48-770-175
2013-10-24 18:00:00-05:00,54.860001000000004,434.37039999999996,True,253.45320461999998,127.92777568644946,343.91180231,hood-004__VAV-48-770-175
2013-10-24 19:00:00-05:00,54.860001000000004,358.09072,True,245.77280447999996,79.42075971292985,301.93176223999995,hood-004__VAV-48-770-175
2013-10-24 20:00:00-05:00,54.860001000000004,358.09072,True,263.69373814,66.74874599674973,310.89222907,hood-004__VAV-48-770-175
2013-10-24 21:00:00-05:00,54.860001000000004,358.09072,False,248.33293785999996,77.61047203918967,303.21182892999997,hood-004__VAV-48-770-175
2013-10-24 22:00:00-05:00,,,False,,,,hood-004__VAV-48-770-175
2013-10-24 23:00:00-05:00,54.860001000000004,358.09072,False,256.013338,72.17960901796988,307.05202899999995,hood-004__VAV-48-770-175
2013-10-25 00:00:00-05:00,54.860001000000004,358.09072,True,253.45320461999998,73.98989669170959,305.77196231,hood-004__VAV-48-770-175
2013-10-25 01:00:00-05:00,,,False,,,,hood-004__VAV-48-770-175
2013-10-25 02:00:00-05:00,54.860001000000004,358.09072,False,256.013338,72.17960901796988,307.05202899999995,hood-004__VAV-48-770-175
2013-10-25 03:00:00-05:00,54.860001000000004,358.09072,True,250.89307123999998,75.80018436544978,304.49189562,hood-004__VAV-48-770-175
2013-10-25 04:00:00-05:00,54.860001000000004,359.2678755555555,False,263.69373814,67.58112067259393,311.4808068477778,hood-004__VAV-48-770-175
2013-10-25 05:00:00-05:00,54.860001000000004,358.09072,False,261.13360475999997,68.55903367048954,309.61216238,hood-004__VAV-48-770-175
2013-10-25 06:00:00-05:00,54.860001000000004,358.8853,False,253.45320461999998,74.5517495979048,306.16925231,hood-004__VAV-48-770-175
2013-10-25 07:00:00-05:00,54.860001000000004,358.3261511111111,False,250.89307123999998,75.96665930061845,304.60961117555553,hood-004__VAV-48-770-175
2013-10-25 08:00:00-05:00,54.860001000000004,472.86338666666666,True,261.13360475999997,149.71556456535265,366.99849571333334,hood-004__VAV-48-770-175
2013-10-25 09:00:00-05:00,54.860001000000004,396.76027999999997,False,256.013338,99.52311711946967,326.38680899999997,hood-004__VAV-48-770-175
2013-10-25 10:00:00-05:00,54.860001000000004,359.5033066666666,False,266.25387151999996,65.93730793402307,312.8785890933333,hood-004__VAV-48-770-175
2013-10-25 11:00:00-05:00,40.69666688888889,491.4624444444444,False,195.61531217925926,209.19551341930583,343.5388783118518,hood-004__VAV-48-770-175
2013-10-25 12:00:00-05:00,71.049995,451.14486666666664,True,324.93531046666664,89.24363303956414,388.04008856666667,hood-004__VAV-48-770-175
2013-10-25 13:00:00-05:00,71.049995,562.4449244444444,True,344.82930906666667,153.8774773257099,453.63711675555555,hood-004__VAV-48-770-175
2013-10-25 14:00:00-05:00,71.049995,415.65362666666664,True,318.3039776,68.83659700117086,366.9788021333333,hood-004__VAV-48-770-175
2013-10-25 15:00:00-05:00,71.049995,586.92976,False,338.1979762,175.87993102160618,462.56386810000004,hood-004__VAV-48-770-175
2013-10-25 16:00:00-05:00,71.049995,358.09072,True,324.93531046666664,23.444414914037107,341.5130152333333,hood-004__VAV-48-770-175
2013-10-25 17:00:00-05:00,,,True,,,,hood-004__VAV-48-770-175
2013-10-25 18:00:00-05:00,71.049995,358.09072,True,324.93531046666664,23.444414914037107,341.5130152333333,hood-004__VAV-48-770-175
2013-10-25 19:00:00-05:00,71.049995,435.0766933333333,True,334.88230976666665,70.84812805679572,384.97950155,hood-004__VAV-48-770-175
2013-10-25 20:00:00-05:00,71.049995,358.7970133333333,False,338.1979762,14.565718842892643,348.4974947666667,hood-004__VAV-48-770-175
2013-10-25 21:00:00-05:00,71.049995,358.09072,False,314.9883111666667,30.478005571524516,336.53951558333335,hood-004__VAV-48-770-175
2013-10-25 22:00:00-05:00,71.049995,358.09072,False,341.51364263333335,11.721763818226817,349.80218131666663,hood-004__VAV-48-770-175
2013-10-25 23:00:00-05:00,71.049995,358.09072,False,334.88230976666665,16.410824256549915,346.4865148833333,hood-004__VAV-48-770-175
2013-10-26 00:00:00-05:00,71.049995,358.09072,False,328.2509769,21.09988469487475,343.17084845,hood-004__VAV-48-770-175
2013-10-26 01:00:00-05:00,71.049995,358.09072,False,328.2509769,21.09988469487475,343.17084845,hood-004__VAV-48-770-175
2013-10-26 02:00:00-05:00,71.049995,358.62044,False,344.82930906666667,9.751802203191367,351.7248745333333,hood-004__VAV-48-770-175
2013-10-26 03:00:00-05:00,71.049995,358.09072,False,324.93531046666664,23.444414914037107,341.5130152333333,hood-004__VAV-48-770-175
2013-10-26 04:00:00-05:00,71.049995,358.09072,False,328.2509769,21.09988469487475,343.17084845,hood-004__VAV-48-770-175
2013-10-26 05:00:00-05:00,71.049995,358.09072,False,338.1979762,14.066294037387394,348.1443481,hood-004__VAV-48-770-175
2013-10-26 06:00:00-05:00,71.049995,360.20959999999997,False,344.82930906666667,10.875508015582547,352.5194545333333,hood-004__VAV-48-770-175
2013-10-26 07:00:00-05:00,71.049995,358.09072,False,314.9883111666667,30.478005571524516,336.53951558333335,hood-004__VAV-48-770-175
