,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024000000003,15.803666853891304,218.82512000000003,230.0,230.0,0.0,0.0
2013-10-24 18:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-24 19:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-24 20:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-24 21:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-24 22:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024000000003,15.803666853891304,218.82512000000003,230.0,230.0,0.0,0.0
2013-10-24 23:00:00-05:00,1,False,162.65333333333334,230.0,67.34666666666666,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 00:00:00-05:00,1,False,162.65333333333334,230.0,67.34666666666666,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 01:00:00-05:00,0,False,162.65333333333334,230.0,67.34666666666666,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 02:00:00-05:00,0,False,162.65333333333334,230.0,67.34666666666666,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 03:00:00-05:00,1,False,162.65333333333334,230.0,67.34666666666666,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 04:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 05:00:00-05:00,1,False,162.65333333333334,230.0,67.34666666666666,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 06:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 07:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 08:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 09:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,230.0,207.65024,15.803666853891766,218.82512,230.0,230.0,0.0,0.0
2013-10-25 10:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 11:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 12:00:00-05:00,0,True,191.98000000000002,230.0,38.01999999999998,230.0,,,,,230.0,230.0,0.0,0.0
2013-10-25 13:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,498.43499214444444,485.22352,9.341921542793909,491.8292560722222,498.43499214444444,485.22352,268.43499214444444,255.22352
2013-10-25 14:00:00-05:00,1,True,191.98000000000002,230.0,38.01999999999998,230.0,484.8059999999999,497.93679999999995,9.28487772240422,491.37139999999994,484.8059999999999,497.93679999999995,254.80599999999993,267.93679999999995
