,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-24 18:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-24 19:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024000000003,23.087206111367912,191.32512000000003,273.4,273.4,0.0,0.0
2013-10-24 20:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-24 21:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-24 22:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024000000003,23.087206111367912,191.32512000000003,273.4,273.4,0.0,0.0
2013-10-24 23:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 00:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 01:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 02:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 03:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 04:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 05:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 06:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 07:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 08:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 09:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 10:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 11:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 12:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 13:00:00-05:00,1,True,303.4,175.0,0,273.4,400.3678933333333,627.1884799999999,160.38637494471058,513.7781866666667,400.3678933333333,627.1884799999999,126.96789333333334,353.78847999999994
2013-10-25 14:00:00-05:00,1,True,303.4,175.0,0,273.4,381.26703014400005,627.1884799999999,173.89272483240507,504.227755072,381.26703014400005,627.1884799999999,107.86703014400007,353.78847999999994
2013-10-25 15:00:00-05:00,1,True,303.4,175.0,0,273.4,236.97182536533336,391.9928,109.61638239032042,314.4823126826667,273.4,391.9928,0.0,118.59280000000001
2013-10-25 16:00:00-05:00,1,True,303.4,175.0,0,273.4,327.60558581333333,610.23744,199.85090067471958,468.92151290666663,327.60558581333333,610.23744,54.20558581333336,336.83744
2013-10-25 17:00:00-05:00,1,True,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 18:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 19:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-25 20:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 21:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 22:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-25 23:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-26 00:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-26 01:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024,23.08720611136823,191.32512,273.4,273.4,0.0,0.0
2013-10-26 02:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-26 03:00:00-05:00,0,True,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-26 04:00:00-05:00,0,False,303.4,175.0,0,273.4,,,,,273.4,273.4,0.0,0.0
2013-10-26 05:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024000000003,23.087206111367912,191.32512000000003,273.4,273.4,0.0,0.0
2013-10-26 06:00:00-05:00,1,False,303.4,175.0,0,273.4,175.0,207.65024000000003,23.087206111367912,191.32512000000003,273.4,273.4,0.0,0.0
