,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean,fumehood
2013-10-24 17:00:00-05:00,24.524999999999995,207.65024000000003,True,233.47799999999995,18.262984238858355,220.56412,PK-2270-001__VAV-48-770-175
2013-10-24 18:00:00-05:00,24.525,207.65024,True,219.74399999999997,8.551579706043341,213.69711999999998,PK-2270-001__VAV-48-770-175
2013-10-24 19:00:00-05:00,24.524999999999995,207.65024000000003,False,224.32199999999995,11.788714550314701,215.98611999999997,PK-2270-001__VAV-48-770-175
2013-10-24 20:00:00-05:00,24.501666666666665,207.65024,True,228.6822222222222,14.871857251128013,218.1662311111111,PK-2270-001__VAV-48-770-175
2013-10-24 21:00:00-05:00,24.524999999999995,207.65024000000003,False,226.61099999999993,13.407281972451083,217.13061999999996,PK-2270-001__VAV-48-770-175
2013-10-24 22:00:00-05:00,24.524999999999995,207.65024000000003,False,222.03299999999993,10.170147128177998,214.84161999999998,PK-2270-001__VAV-48-770-175
2013-10-24 23:00:00-05:00,24.525,207.65024,False,217.45499999999998,6.93301228390587,212.55262,PK-2270-001__VAV-48-770-175
2013-10-25 00:00:00-05:00,24.525,207.65024,False,226.61099999999996,13.407281972451083,217.13061999999996,PK-2270-001__VAV-48-770-175
2013-10-25 01:00:00-05:00,,,False,,,,PK-2270-001__VAV-48-770-175
2013-10-25 02:00:00-05:00,,,False,,,,PK-2270-001__VAV-48-770-175
2013-10-25 03:00:00-05:00,24.5316665,207.65024,True,219.80373183999998,8.593816495158583,213.72698592,PK-2270-001__VAV-48-770-175
2013-10-25 04:00:00-05:00,24.525,207.65024,False,231.189,16.644416816722384,219.41962,PK-2270-001__VAV-48-770-175
2013-10-25 05:00:00-05:00,24.524999999999995,207.65024,False,222.03299999999993,10.170147128177998,214.84161999999998,PK-2270-001__VAV-48-770-175
2013-10-25 06:00:00-05:00,24.525,207.65024,False,222.03299999999996,10.170147128178712,214.84161999999998,PK-2270-001__VAV-48-770-175
2013-10-25 07:00:00-05:00,,,False,,,,PK-2270-001__VAV-48-770-175
2013-10-25 08:00:00-05:00,,,False,,,,PK-2270-001__VAV-48-770-175
2013-10-25 09:00:00-05:00,24.525,207.65024,True,226.61099999999996,13.407281972451083,217.13061999999996,PK-2270-001__VAV-48-770-175
